id,country_code_iso,company_code_uic,internal_id,decision_id,in_timetable,due_to_railway_features,line,metre_post_from,metre_post_to,station_from,station_to,on_main_track,main_track_side,station_track_switch_source_text,station_track_from,station_switch_from,station_switch_to,operating_speed,reduced_speed,reduced_speed_for_mus,not_signalled_from_start_point,not_signalled_from_end_point,cause_source_text,cause_category_1,cause_category_2,cause_category_3,time_from,work_to_be_done,time_to,comment
670032863df74b1e6a8e81c614c174d9,HU,55,,b/22/092-D,1,0,30,66332,66582,Székesfehérvár,,0,,T4. sz. vágány,InvalidRomanNumeralError,,,40,5,5,,,"Pályaállapot. avult ""C"" felépítmény",,,,2016-12-10 23:00:00,,,16 - 54 - 64 sz. kitérők között
671f0b1c7368d43515f72bc4c207d0a2,HU,55,,52487/2017/MAV,1,0,40,4913,4660,Pécs,,0,,Szertár vágány,,,,40,0,0,,,Pályaállapot. A vágányok műszaki állapota miatt.,,,,2017-12-09 23:00:00,,,
6721b8e09eb05db753a85e7411ec8f03,HU,55,,CsZs,1,0,44,8440,9400,Börgönd,,0,,II. sz. vágány,2,,,80,40,40,,,Pályaállapot. átépítve használt felépítményi anyaggal,,,,2011-12-10 23:00:00,,,
672da247cf99f086dc31472c76100959,HU,55,,Gy.635-2575/2003.,1,0,5,62500,62700,Nagyigmánd-Bábolna,,0,,05. sz. csonka vágány,5,,,40,0,0,,,"Pályaállapot. sáros ágyazat, avul felépítmény",,,,2003-12-13 23:00:00,,,12 sz. kitérő - földkúp
67387b58f9099eb37860401c410da562,HU,55,,B,1,0,25,6700,576,Zalacséb-Salomvár,Zalalövő,1,,,,,,120,100,100,,,Egyéb ok. ETCS-2 rendszer nem lett kiépitve Szelvényváltás 5+76 = 223+02,,,,2020-06-15 22:00:00,,,Szelvényváltás 5+76 = 223+02
674697e670aa8f22344d1c077446d7c6,HU,55,,34966/2022/MAV,1,0,94,52297,52817,Boldva,,0,,III. vg.,3,,,60,40,40,,,"Pályaállapot. Szennyezett ágyazat, korhadt fabetétek, lehajlott sínvégek, visszatérő fekszint és irányhibák.",,,,2023-12-09 23:00:00,,,
6753d077438411ce6adf7018f90438bd,HU,55,,42142-5/2017/MÁV,1,0,262,1125,1155,Hatvan-Rendező,,0,,434 sz. kitérő,434,,,40,10,10,,,Kitérő állapota. x,,,,2018-03-25 22:00:00,,,
67563710062ec5d2c7b4d021067311cd,HU,55,,P.4133/2004,1,0,60,15534,16519,Gyékényes,,0,,II.átmenő fővágány,2,,,100,40,40,,,Pályaállapot. A vágányok műszaki állapota miatt.,,,,2004-12-11 23:00:00,,,szelvényváltás: 999+17=165+19
675cafe0f47eb64cce21ad38078a14df,HU,55,,b.648,0,0,35,36131,36437,Kisbárapáti,,0,,II.átmenő fővágány,2,,,50,30,30,,,Pályahiba. pályaállapot mérővonati eredmények alapján,,,,2023-07-04 13:00:00,,,
675fac030757adf71172dfec44c709a7,HU,55,,TPLO.Ms. 2022.,1,0,80,179948,180553,Miskolc-Rendező,,0,,36. vágány (tároló),36,,,40,10,10,,,"Pályaállapot. Aljak avulása, alépítmény hiba.",,,,2021-12-11 23:00:00,,,
676d0b43b1fbe3d593ff2a0de906bdb1,HU,55,,Napi kimutatás,1,0,41,1900,2300,Dombóvár alsó,Csoma-Szabadi,1,,,,,,100,60,60,,,Geometria miatt. ívsugár,,,,2016-12-09 23:00:00,,,
6773c2d28c9b324f52f6cde3f7c77a75,HU,55,,2019/2020 menetrendi év,1,0,264a,4300,4380,Szolnok-Magasfogadó,,0,,Magasfogadó V.-VII. vg. 428-434. sz. kitérők és köztük lévő vágányrészek,428,,,40,0,0,,,"Pályaállapot. fekszint-, irányhibák avult kapcsolószerek, a vágány a forgalomból kizárva",,,,2019-12-14 23:00:00,,,
677cd63d0ce5ad89e5e6a725f04274af,HU,55,,HEG,1,0,1,102700,103600,Komárom-Rendező,,0,,XVI. sz. vágány,16,,,40,0,0,,,Pályaállapot. avult felépítmény,,,,2014-12-09 23:00:00,,,429 sz. kitérő - vv.
67811175ee913431143fb606200bafaf,HU,55,,34966/2022/MAV,1,0,111,63900,64400,Aranyosapáti,,0,,II. átmenő,2,,,60,20,20,,,Pályaállapot. Műszaki állapot,,,,2023-12-09 23:00:00,,,"Csak tehervonatokra érvényes, kitűzve nincs.  A 20 km/h-nál kisebb korl. a tehervonatokra is érvényes."
679606f13000f85f9b682956fa346037,HU,55,,Gy.2384-473/2007.,1,0,264a,4520,4900,Szolnok-Rendező,,0,,Irányrendező XLII. sz. vágány,42,,,40,0,0,,,"Pályaállapot. fekszint-, irányhibák avult kapcsolószerek, a vágány a forgalomból kizárva",,,,2007-12-08 23:00:00,,,
6797fe99dd07dac1f809853012a4e26e,HU,55,,87784/2013/MAV.,1,0,40,5600,5200,Pécs,,0,,BUR vágány,,,,40,10,10,,,Pályaállapot. A vágányok műszaki állapota miatt.,,,,2013-12-14 23:00:00,,,
679f05e9e68e46165dc1a8c5cd9217ad,HU,55,,Gy.635-2575/2003.,1,0,142,7676,7972,Kispest,,0,,"I. sz. ""Raktári"" csonka vágány",1,,,40,10,10,,,Pályaállapot. Avult felépítmény,,,,2003-12-13 23:00:00,,,vv. - 6 sz. kitérő
67a0ade3fa8f58210b27820179818c53,HU,55,,Gy.619-156/2003.,1,0,130,200,800,Tiszatenyő,Martfű,1,,,,,,80,50,50,,,Geometria miatt. Kis ívsugár.,,,,2003-12-13 23:00:00,,,Tiszatenyő felől 40 m.
67b467989ebd86d09713719110efd9fd,HU,55,,41405/2023/MÁV,1,0,1,187834,187862,Hegyeshalom,,0,,"401. sz. kitérő ""K"" irány",401,,,40,5,5,,,"Kitérő állapota. kopott kitérő alkatrészek, korhadt aljak",,,,2023-12-09 23:00:00,,,
67b4c24e683ed84cc84c9d0d511c8bf5,HU,55,,n.a.,1,0,87,16472,16495,Eger,,0,,Védőcsonka,,,,40,0,0,,,Pályaállapot. Aljak állapota.,,,,2022-11-08 23:00:00,,,
67e39c45144b22c2029df4bfc73b83a7,HU,55,,Gy.619-45/2000.,1,0,70,700,1200,Budapest-Nyugati,,0,,Újtároló III. sz. vágány,3,,,40,10,10,,,Pályaállapot. Avult felépítmény,,,,2000-05-27 22:00:00,,,123 – 141 sz. kitérők között
67f1499629ccde4c707f06ccd656adf4,HU,55,,Gy.619-45/2000.,1,0,75,29600,29800,Diósjenő,Nagyoroszi,1,,,,,,40,20,20,,,Rálátási háromszög hiánya. Csak Balassagyarmat felől,,,,2000-05-27 22:00:00,,,Csak páratlan számú vonarokra.
68030c206acc3a804b2cd8f7313c836f,HU,55,,x,1,0,30,227800,228700,Bajcsa forgalmi kitérő,,0,,II.átmenő fővágány,2,,,100,60,60,,,Pályaállapot. műszaki állapot miatt,,,,2022-12-10 23:00:00,,,Csak tehervonatokra érvényes! Kitűzve nincs!
6803270b7ba45a1568af2c981244f7cd,HU,55,,HEG,1,0,1,139300,139500,Győr-Rendező,,0,,"""Új"" kihuzó vágány",,,,40,20,20,,,"Pályaállapot. Avult felépítmény, fekszínthibák",,,,2013-12-14 23:00:00,,,412 - 413 - 40 - 50 - 60 sz. kitérők között
681009519ad14f95645c7ebce42fd07f,HU,43,SK-4/2012/21,,1,0,21,140402,141077,Körmend ,,1,,III. vágány,3,,,60,60,60,,,Geometria,,,,1999-12-31 23:00:00,None,,
6818b76694e1ece8fe3723448d5b7fe1,HU,55,,CsZs,1,0,40e,27400,28400,Dunai finomító,,1,left,II. sz. vágány,2,,,120,80,80,,,Pályaállapot. avult felépítmény,,,,2009-12-12 23:00:00,,,
68256fac17dc993cc39bd0c08d807a0e,HU,55,,Napi kimutatás,1,0,60,8300,15000,Őrtilos,Gyékényes,1,,,,,,100,60,60,,,Pályaállapot csak tehervonatok részére. műszaki állapot,,,,2022-12-10 23:00:00,,,Csak tehervonatokra érvényes! Kitűzve nincs!
682cae0eb1e86e1814accdd49c1c034c,HU,55,,FGy,1,0,70,400,600,Budapest-Nyugati,,0,,Motorszín I. sz. vágány,1,,,40,10,10,,,"Pályaállapot. Avult felépítmény, aljak állapota",,,,2016-12-14 23:00:00,,,414 sz. kitérő -
6849b5d07b904996e901325f8441bc3b,HU,55,,Gy: 619-45/2000,1,0,146,32342,32377,Tiszaug kiágazás,,0,,átmenő,,,,60,40,40,,,"Pályaállapot. Avult felépítmény, rossz aljállag, ágyazathiány miatt",,,,2000-11-30 23:00:00,,,
684a3a8bde13622d7244da80eb0ee41a,HU,55,,b.969,0,0,36,44000,44100,Lengyeltóti,Fonyód,1,,,,,,80,60,60,,,Pályahiba. pályageometriai hibák,,,,2023-09-28 09:00:00,,,
6863468cded527df7725f34c469e5720,HU,55,,*,1,0,109,20900,21600,Hajdúböszörmény,,0,,II. átmenő fővg.,2,,,60,30,30,,,Pályaállapot. műszaki állapot,,,,2014-12-13 23:00:00,,,"Csak tehervonatokra érvényes, kitűzve nincs."
686ac4604e79802aa3c95d371fc91411,HU,55,,42142-5/2017/MÁV,1,0,2,46330,46390,Esztergom,,0,,TIV. sz. vágány,InvalidRomanNumeralError,,,40,20,20,,,Pályaállapot. x,,,,2018-03-20 23:00:00,,,24 sz. kitérő -
6885ed58d3bee3bf5176efd600a54d06,HU,55,,59678/2015/MÁV,1,0,4,20321,20719,Lábatlan,,0,,VI. sz. vágány,6,,,40,5,5,,,Pályaállapot. x,,,,2015-12-12 23:00:00,,,(20 - 17 - 19 sz. kitérők között)_páros oldal felöl csonkavágányként használható
6899ec8564b61759877aabd8a7ee4905,HU,55,,41522/2019/MÁV,1,0,30,66298,66322,Székesfehérvár,,0,,14 - 4 sz. kitérők között,14,,,40,20,20,,,Pályaállapot. aljak rossz állaga,,,,2019-12-07 23:00:00,,,
68a9a5c0c46f48d64c1f52905a7b9796,HU,55,,Gy.2384-473/2,1,0,264a,4520,4900,Szolnok-Rendező,,0,,Irányrendező XLIV. sz. vágány,44,,,40,0,0,,,"Pályaállapot. fekszint-, irányhibák avult kapcsolószerek, a vágány a forgalomból kizárva",,,,2007-12-08 23:00:00,,,
68aa7947266ec532c0481e9df740e78b,HU,55,,Gy.1546-291/2004,1,0,4002,3100,4000,Eperjeske-Rendező (sz.),,0,,28. vg.,28,,,40,10,10,,,Pályaállapot. Műszaki állapot,,,,2004-12-11 23:00:00,,,
68b2f69c3bd532c0a88f3838ff5ca06f,HU,55,,34966/2022/MÁV,1,0,44,15200,15900,Börgönd,Zichyújfalu,1,,,,,,100,40,40,,,Biztosítóberendezési okból. Menetrendi alapsebesség,,,,2023-12-09 23:00:00,,,Páratlan vonatok részére.
68d1d46a6c379b4e1ba26a56c49d65da,HU,55,,87784/2013/MAV,1,0,40,140500,141000,Kurd,,0,,V.vágány,5,,,40,0,0,,,Pályaállapot. műszaki állapot,,,,2013-12-14 23:00:00,,,Forgalomból kizárva
68d60e1791a609516d9e5f255b18b800,HU,55,,telefon,0,0,100,64400,64500,Záhony-Rendező,,0,,429. sz. kitérő,429,,,20,5,5,,,Pályahiba. műszaki áll.,,,,2004-04-23 10:00:00,,,
68d8ef5a682ff5456bc922d213333345,HU,55,,Gy.619-45/2000.,1,0,210,4200,4900,Vasúttörténeti Park,,0,,3. sz. vágány,3,,,20,5,5,,,Pályaállapot. x,,,,2000-05-27 22:00:00,,,
68f6e30cd71e6f59a6fa0692825b684a,HU,55,,*,1,0,117,20152,20557,Tiszadada,,0,,II,,,,50,0,0,,,Pályaállapot. Műszaki állapot,,,,2023-01-14 23:00:00,,,Pályafelügyelet részére 10 km/h.
68fb0851f81023db720047c7aec54b3a,HU,55,,Gy.1537-1881/2004.,1,0,347,89700,90300,Almásfüzitő,,0,,I. sz. vágány,1,,,40,0,0,,,"Pályaállapot. avult felépítmény, fekszinthibák",,,,2004-12-11 23:00:00,,,28 - 36 - 51 sz. kitérők között
6914982bf1ab6d98981a6515f12e55a0,HU,55,,1139/2011,1,0,40,96800,97600,Simontornya,,0,,VI. vágány,6,,,40,10,10,,,Pályaállapot. műszaki állapot,,,,2011-12-10 23:00:00,,,
6915e6bae47752d62446109bf98f8dc9,HU,55,,34966/2022/MAV,1,0,80,146038,147319,Mezőkeresztes-Mezőnyárád,,1,right,III. átmenő fővg.,3,,,120,60,60,,,"Pályaállapot. Dinamikus terhelés csökkentése, romlási folyamatok lassítása.",,,,2023-12-09 23:00:00,,,
69184e18e95e5bdd30991949d2b1f731,HU,55,,*,1,0,284,2100,3200,Fényeslitke-Déli fogadó,,0,,"II.,III.,IV.,V.,VII. vágányok",2,,,40,10,10,,,Pályaállapot. Műszaki állapot,,,,2011-07-03 22:00:00,,,
6919dc0cf826070b95a5651cf86986ca,HU,55,,5-296/2022/MAV,0,0,1,159900,159950,Lébény-Mosonszentmiklós,,1,right,IV. sz. vágány,4,,,160,80,80,,,Pályahiba. esőzés után sárosodott vágányrész további romlása.,,,,2022-11-05 14:00:00,,,
691ca9505ca385367c5a54c0e408b7eb,HU,55,,*,0,0,100,676,1102,Záhony-Rendező,,0,,MÁVAG 306. kitérő után XXXII. vg.,306,,,5,0,0,,,Pályahiba. Műszaki állapot,,,,2017-05-29 12:01:00,,,*
6924fce407d13cafd8bc9cdb90433702,HU,55,,HM,1,0,42,78950,79300,Paks,,0,,06. sz. Rakodó vágány,6,,,40,5,5,,,"Pályaállapot. Fekszint, irányhiba",,,,2014-12-12 23:00:00,,,3 sz. kitérő - földkúp
693838846fb11381a7e82164ea1e3318,HU,55,,TPLO.Ms. 2022.,1,0,80,182402,182547,Miskolc-Tiszai,,0,,gépkörüljáró vg. (49-21.),49,,,40,20,20,,,"Pályaállapot. Aljak avulása, fekszint hiba.",,,,2021-12-11 23:00:00,,,
6941273cae514ca35b46f2b2a9a6ba8c,HU,55,,B 1307,1,0,20,91900,92600,Devecser,,0,,I.vg.,1,,,40,10,10,,,Pályaállapot. .,,,,2013-12-12 23:00:00,,,
6954afa01f57f94c1c66893c09c35bd9,HU,55,,*,0,0,100,64800,65000,Záhony,,0,,405. - 103. sz. kitérők közötti vágány,405,,,40,10,10,,,Pályahiba. műszaki áll.,,,,2014-01-19 10:03:00,,,
695f3586f2df5f72f4332d02e28510bb,HU,55,,34966/2022/MAV,1,0,114,38200,37900,Győrtelek alsó,,0,,II. áfv.,2,,,50,20,40,,,Pályaállapot. Műszaki állapot,,,,2023-12-09 23:00:00,,,
696a70dd9a41b800bfa825f6002838e6,HU,55,,menetrendváltás,1,0,80,112100,113600,Kál-Kápolna,,1,left,II. átmenő fővg.,2,,,120,60,60,,,"Pályaállapot. Dinamikus terhelés csökkentése, romlási folyamatok lassítása.",,,,2021-12-11 23:00:00,,,Csak tehervonatok részére. Kitűzve nincs.
6973c4d194ef2554b78e3e8283832a3a,HU,55,,"Gy.638-0015/
2001",1,0,113 (2),39700,39000,Fehérgyarmat,,0,,IV. vg.,4,,,40,20,20,,,Pályaállapot. szelv.től-ig: áll.terület,,,,2001-01-31 23:00:00,,,
6990f1a795db53a71404f1d08ec43f28,HU,55,,*,0,0,100,803,840,Záhony-Rendező,,0,,MÁVAG 302. kitérő után lévő csonkavágány,302,,,5,0,0,,,Pályahiba. Műszaki állapot,,,,2017-05-29 12:01:00,,,*
69bfb2d78eecd48337e523698c73aff5,HU,55,,22678-1/2021/MÁV,1,0,1,70285,71174,Tatabánya,,0,,II. sz. vágány,2,,,40,20,20,,,Pályaállapot csak tehervonatok részére. avultság,,,,2022-12-09 23:00:00,,,Csak tehervonatok részére. Kitűzve nincs.
69c518cb7b93f66b34681d43c39f9313,HU,55,,x,1,0,60,57900,70100,Babócsa,Barcs,1,,,,,,80,40,40,,,Pályaállapot csak tehervonatok részére. a pálya műszaki állapota miatt,,,,2022-12-10 23:00:00,,,Csak tehervonatokra érvényes! Kitűzve nincs!
69d8fd8073049243f62548858c8297a7,HU,55,,508-195/2023/MAV,0,0,100,39900,39950,Monor,Pilis,1,left,,,,,120,60,60,,,Pályahiba. Síntörés ideigelenes helyreállítása.,,,,2023-12-05 09:25:00,,,
69ddd1d13824cc7f3eb91931e8fcbb5a,HU,55,,Gy.619-45/2000.,1,0,12,2149,2516,Felsőgalla,,0,,13a. sz. vágány,13,,,40,0,0,,,Pályaállapot. kizárva,,,,2000-05-27 22:00:00,,,
69e05ca688464b54e6933289b4e9f627,HU,55,,*,0,0,4001,9900,10120,Tuzsér (sz.),,0,,102. sz. kitérő és a rakodóponk között,102,,,60,10,10,,,Pályahiba. Műszaki áll.,,,,2014-04-09 14:01:00,,,Kitűzés szerinti hosszban (99+00-101+20)
69e580a09be721d95654bbacc0e50b8d,HU,55,,LN,1,0,78,87213,90900,Nógrádszakál,Ipolytarnóc,1,,,,,,40,30,30,,,Pályaállapot csak tehervonatok részére. Műszaki állapot,,,,2008-12-13 23:00:00,,,Csak tehervonatok részére. Kitűzve nincs.
6a14805a4745ca402d18df80f9a15670,HU,55,,52487/2017/MAV,1,0,50,32149,32648,Máza-Szászvár,,0,,I.vágány,1,,,40,5,5,,,Pályaállapot. Műszaki állapot,,,,2017-12-09 23:00:00,,,
6a1c05b29ead1eec410c457f2cbd0be5,HU,55,,52487/2017/MAV,1,0,46,55094,55110,Szekszárd,,0,,III/a.vágány,InvalidRomanNumeralError,,,40,0,0,,,Pályaállapot. műszaki állapot,,,,2017-12-09 23:00:00,,,
6a3699ce5625a2a1effdb0576e305847,HU,55,,GI,1,0,25,29300,35000,Pankasz,Őriszentpéter,1,,,,,,120,100,100,,,Egyéb ok. ETCS-2 rendszer nem lett kiépitve,,,,2013-12-14 23:00:00,,,
6a4958a4411010d269bb65e7120ffbb9,HU,55,,508-120/2023,0,0,78,39820,39880,Nógrádkövesd,Magyarnándor,1,,,,,,50,30,30,,,Meleg időjárás miatti állapot romlás. Illesztésben irányhiba.,,,,2023-07-15 11:30:00,,,
6a53ac0b9a97de0ff443a405cc167ec1,HU,55,,208,0,0,80,181415,181440,Miskolc-Rendező,,0,,"""B"" összekötő vágány(527-18 sz. váltók között)",527,,,40,20,20,,,Pályahiba. siktorzulás,,,,2023-07-18 07:30:00,,,
6a59128eeb071efc4ec311990c0c1cca,HU,55,,n.a.,1,0,89,4944,5100,Hejőkeresztúr,,0,,VI. vágány,6,,,40,10,10,,,Pályaállapot. Aljak állapota.,,,,2022-11-08 23:00:00,,,
6a5a8e465a3ee7816d09797da4f05560,HU,55,,menetrendváltás,1,0,80,113600,123700,Kál-Kápolna,Füzesabony,1,left,,,,,120,60,60,,,"Pályaállapot. Dinamikus terhelés csökkentése, romlási folyamatok lassítása.",,,,2021-12-11 23:00:00,,,Csak tehervonatok részére. Kitűzve nincs..
6a5c26e8b10db9c89cdea6f50a794c9f,HU,55,,Gy.619-45/2000.,1,0,200,882,1200,Rákosrendező,,0,,XXII. sz vágány (103-137 sz. kitérő között),103,,,80,40,40,,,Pályaállapot. -,,,,2000-05-27 22:00:00,,,
6a5e2b9b30ee5b2af883e0b1b8f8d931,HU,55,,B 1307,1,0,20,36800,36900,Hajmáskér,,0,,XIV sz.. vágány,14,,,40,10,10,,,Pályaállapot. x,,,,2013-12-12 23:00:00,,,
6a5fec542a275742d6ace364273317ba,HU,55,,Gy.1517-116/2005.,1,0,30,200,400,Budapest-Déli,,0,,BKV 1. sz. vágány,1,,,40,5,5,,,Pályaállapot. avult felépítmény,,,,2005-12-10 23:00:00,,,46 - 55 sz. kitérők között
6a64880513104589b9b5ea0572a64c00,HU,55,,245,0,0,84,44400,50900,Feldebrő,Kál-Kápolna Gabona ipvk.,1,,,,,,40,30,30,,,Pályahiba. tömeges nyomtávhiba,,,,2023-08-23 12:00:00,,,
6a6facfdeafe5deab313a386ca7308ab,HU,55,,GI,1,0,26,11200,11500,Balatonederics,Vonyarcvashegy,1,,,,,,80,50,50,,,Rálátási háromszög hiánya. Vpo. felől rálátási háromszög hiánya miatt.,,,,2013-12-14 23:00:00,,,Páros számú vonatok részére.
6a7609adf1721a03c1c84b3501dd11a1,HU,55,,b/22/024,0,0,264b,1000,1600,"Szolnoki ""B"" elágazás",Szolnok-Magasfogadó elágazás,1,,Ceglédi kijáró vágány,,,,80,40,40,,,Pályahiba. Műszaki felülvizsgálatot követően,,,,2019-01-23 09:00:00,,,
6a7f0b5147ea1390f5aacb429a3dd091,HU,55,,2019/2020 menetrendi év,1,0,70,51700,52000,Nagymaros,,0,,VI. sz. vágány,6,,,40,10,10,,,"Pályaállapot.  Avult felépítmény, aljak-, leszorító csavarok állapota",,,,2019-12-14 23:00:00,,,600 méter a kezdőpont felől nem járható
6a8b58bb8021e482bece3d7248660714,HU,55,,FGy,1,0,1,0,100,Budapest-Keleti,,0,,Vontatási telep 230 sz. kitérő,230,,,40,5,5,,,Kitérő állapota. Pályaszerkezeti elégtelenség,,,,2016-12-14 23:00:00,,,
6a8e6bb45dd73020bb9fea5817e49297,HU,55,,B,1,0,25,15700,17000,Ukk,,0,,II.vg.,2,,,120,100,100,,,Egyéb ok. ETCS-2 rendszer nem lett kiépitve,,,,2010-12-11 23:00:00,,,
6a8fe9fd2900256e201434de7f2a3081,HU,55,,1442/2010.,1,0,37,14400,7800,Marcali,Balatonkeresztúr,1,,,,,,60,20,30,,,Pályaállapot. műszaki állapot miatt,,,,2010-12-11 23:00:00,,,
6a9f5771851c7849fffcd653b186b45f,HU,55,,HM,1,0,80,4400,4600,Kőbánya felső,,0,,"""Ferencvárosi"" csonka vágány",,,,40,0,0,,,"Pályaállapot. Fenntartásból való kivonás, kizárva",,,,2017-06-01 22:00:00,,,20 sz. kitérő - vv.
6aad982db2765fa7e180c26317114fe8,HU,55,,b.37,0,0,30,90600,90700,Kiscséripuszta,Lepsény,1,,,,,,120,80,80,,,"Pályahiba. sáros ágyazat, fekszinthiba",,,,2024-01-16 11:00:00,,,
6ab5e8ac69379aa1aaf2af2bf529bc82,HU,55,,n.a.,1,0,80,125338,126098,Füzesabony,,0,,XLII. alállomási összekötő vg.,42,,,20,5,5,,,Pályaállapot. Aljak avulása.,,,,2022-06-08 22:00:00,,,
6ab6cd237dfc57b0bfcc53f07940d9bc,HU,55,,HEG,1,0,1,188020,188170,Hegyeshalom,,0,,"""Raktár"" III. sz. vágány",3,,,40,0,0,,,"Pályaállapot. Avult felépítmény, korhadt aljak",,,,2017-05-30 22:00:00,,,205/a sz. kitérő - földkúp
6acf21482591ff6d0bd1bf25f9701c77,HU,55,,325,1,0,98,29400,30100,Abaújszántó,Gönc,1,,,,,,40,40,40,,,Egyéb ok. AS300 útátjáró behatási pont távolsága.,,,,2011-12-09 23:00:00,,,Csak páros számú vonatokra.
6ad38bb81c47843e266c9e06399971d8,HU,43,SK-5/2021/15,,1,0,15,93170,94221,Acsád,Szombathely ,1,,None,None,,,120,80,80,,,Hatósági határozat miatt,,,,2021-02-19 11:00:00,None,,
6ad8337e78a6c050dd587cf799e75542,HU,55,,Gy.2384-473/2007.,1,0,264a,4520,4900,Szolnok-Rendező,,0,,Irányrendező XI. sz. vágány,11,,,40,0,0,,,"Pályaállapot. fekszint-, irányhibák avult kapcsolószerek, a vágány a forgalomból kizárva",,,,2007-12-08 23:00:00,,,
6ad9fbbb77a82f29b5665e3534b03554,HU,55,,Gy: 619-48/2001,1,0,130,20000,20100,Tiszaföldvár,Kunszentmártoni elágazás,1,,,,,,80,40,40,,,Rálátási háromszög hiánya. Csak Tiszatenyő felől.,,,,2001-06-09 22:00:00,,,Páros számú vonatok részére
6adfdcf57e9e263f74d7f73e5e3ebb0c,HU,55,,HEG,1,0,12,2400,2500,Felsőgalla,,0,,"""Gurítódombi"" 418 sz. kitérő",418,,,40,0,0,,,"Kitérő állapota. kopott kitérő alkatrészek, korhadt aljak",,,,2017-06-01 22:00:00,,,
6ae8bd725e5068fa10b4104b4c267b98,HU,55,,Gy.619-45/2000.,1,0,30,0,600,Budapest-Déli,,0,,V. sz. vágány,5,,,80,20,20,,,Pályaállapot. avult felépítmény,,,,2000-05-27 22:00:00,,,
6ae9a146a3f9eb4f021bd8d52e89d01f,HU,55,,b.453,1,0,101,155995,156812,Biharkeresztes,,0,,X. vg.,10,,,40,10,10,,,Pályaállapot. műszaki állapot,,,,2022-12-10 23:00:00,,,"Érintett kitérők: 12,14,18,17,15,13,11 sz. kit."
6af541683f163ecf566f34da35c2874d,HU,55,,n.a.,1,0,85,12630,12743,Gyöngyös,,0,,XI. vágány,11,,,20,0,0,,,Pályaállapot. Forgalomból kizárva,,,,2022-07-03 22:00:00,,,
6b07a3750d84ad35f5d04a07cde6f3ad,HU,55,,Vágány lezárva,1,0,121,25500,25400,Medgyesegyháza,,0,,IV.,4,,,40,0,0,,,Pályaállapot. Vágány lezárva,,,,2017-05-28 22:00:00,,,
6b12c808b950f3f4359797bdb6e40266,HU,55,,napi kimutatás,1,0,40,175700,176700,Godisa,,0,,III.átmenő fővágány,3,,,120,80,80,,,Pályaállapot csak tehervonatok részére. pálya műszaki állapota,,,,2023-12-09 23:00:00,,,Csak tehervonatok részére. Kitűzve nincs.
6b1635b6bf0fc657b45f976322e26fe4,HU,55,,,1,0,75,1400,9150,Vác-DCM elágazás,Szokolya,1,,,,,,60,40,40,,,Pályaállapot csak tehervonatok részére. 40 km/h a tehervonatok részére,,,,2016-12-10 23:00:00,,,Csak tehervonatok részére. Kitűzve nincs.
6b1b424d8b13c8af7b7b64bfddba4cd4,HU,55,,Gy.619-45/2000.,1,0,1,0,700,Budapest-Keleti,,0,,44. sz. vágány,44,,,40,5,5,,,Pályaállapot. Pályaszerkezeti elégtelenség,,,,2000-05-27 22:00:00,,,
6b222e673cb5c4010380f3ee06687ef9,HU,55,,20,0,0,80,182400,182900,Miskolc-Tiszai,,0,,Gép körüljáró vg. 49-21 kit. között,49,,,40,5,5,,,"Pályahiba. aljak avulása, sínkopás",,,,2023-02-02 08:30:00,,,
6b2a8f69528f9b7e723c0f679112d2ce,HU,55,,42142/2017/MÁV,1,0,82,24753,25104,Jászberény,,0,,VII. sz. vágány,7,,,40,10,10,,,Pályaállapot. x,,,,2017-12-09 23:00:00,,,16 - 18 -
6b2c3f2b9d07184f2874ad63fb86dec8,HU,55,,b.453,1,0,101,155995,156812,Biharkeresztes,,0,,VI.,6,,,40,10,10,,,Pályaállapot. műszaki állapot,,,,2022-12-10 23:00:00,,,"Érintett kitérők: 12, 11. sz. kitérők"
6b308fa15f3f03e6cf3c709fb2f0909c,HU,55,,*,0,0,114,38261,37998,Győrtelek alsó,,0,,I. sz. mellék vg.,1,,,5,0,0,,,Pályahiba. Műszaki állapot,,,,2017-05-30 06:54:00,,,id. korl. van rá kérve!
6b40c8054f064be79de5fa2c72bea8e9,HU,55,,HM,1,0,40e,33100,33900,Ercsi,,0,,VI. sz. vágány,6,,,40,10,10,,,Pályaállapot. alj állapot,,,,2014-12-12 23:00:00,,,20 -21 sz. kitérők között
6b4272edf41c00f12cddfdb1ca69d48d,HU,55,,n.a.,1,0,89,13309,13337,Tiszaújváros,,0,,V. csonka,5,,,80,0,0,,,Pályaállapot. Forgalomból kizárva.,,,,2022-11-09 23:00:00,,,
6b477be678ed18714323fdfbf80b4423,HU,55,,2009/2010 menetr.váltás,1,0,148,140,17858,Törökfái,Orgovány,1,,,,,,40,0,0,,,"Pályaállapot. Rossz aljállag és avult felépítmény, 2009/2010 menetrendváltástól a közforgalmú vasúti közlekedés szünetel.",,,,2022-02-01 23:00:00,,,
6b52550a3142066abc0325dd034523d9,HU,55,,41522/2019/MÁV,1,0,81,79310,79465,Selyp,,0,,X. sz. csonka vágány,10,,,40,0,0,,,Pályaállapot. kizárva,,,,2019-12-07 23:00:00,,,23 sz. kitérő - földkúp
6b577f18bce9480a8b821bc5502aea51,HU,55,,b.860,0,0,41,95630,95680,Csurgó,Gyékényes,1,,,,,,100,40,40,,,Pályahiba. edilon útátjáróban nyomcsaornában kiöntő anyag tönkremenetele,,,,2023-09-01 06:00:00,,,
